 238850.5 242.7371383293858
 238851.0 53.10060682221869
 238851.5 3.960447786171346e-07
 238852.0 1.66717007020132e-06
 238852.5 6.083815350155155e-08
 238853.0 3.646343277850085e-06
 238853.5 4.039747472151263e-08
 238854.0 2.554101643316418e-07
 238854.5 5.444379685997357e-06
 238855.0 2.090534828407896e-06
 238855.5 6.108034634990708e-06
 238856.0 2.467194494374699e-06
 238856.5 2.042147653004992e-06
 238857.0 1.107214313515228e-05
 238857.5 5.530471689422025e-06
 238858.0 5.496922850661921e-07
 238858.5 2.757774509133879e-07
 238859.0 8.952741095822705e-07
 238859.5 8.451983902435019e-08
 238860.0 1.979649816494276e-07
 238860.5 1.440754153216033e-06
 238861.0 3.001004098102556e-06
 238861.5 1.472377686524895e-06
 238862.0 2.21593166092876e-06
 238862.5 2.626523913560361e-07
 238863.0 1.606087133051018e-06
 238863.5 7.13803559402588e-07
 238864.0 3.417485646067681e-07
 238864.5 1.329373166665927e-06
 238865.0 1.040503494131393e-06
 238865.5 7.203422391140148e-08
 238866.0 5.057856416538345e-07
 238866.5 7.867194161724149e-08
 238867.0 5.247500239458755e-06
 238867.5 6.552316695537858e-09
 238868.0 9.591192054467433e-07
 238868.5 2.2298952691326e-06
 238869.0 2.009284284576435e-06
 238869.5 4.087113573660398e-09
 238870.0 3.892795892841714e-06
 238870.5 8.564281629505592e-07
 238871.0 6.154664517399013e-06
 238871.5 3.84499796718704e-07
 238872.0 7.450579967155104e-07
 238872.5 2.215986758432973e-10
 238873.0 2.124619407651418e-06
 238873.5 1.630323872493497e-06
 238874.0 6.102092469393158e-06
 238874.5 1.028106674658813e-07
 238875.0 5.963252310985331e-08
 238875.5 2.6690502903912e-06
 238876.0 1.604489336902111e-09
 238876.5 3.168732532180486e-08
 238877.0 5.92664470154897e-06
 238877.5 1.965463068290673e-07
 238878.0 2.428195574947154e-06
 238878.5 9.963510496296665e-08
 238879.0 3.834856345948907e-07
 238879.5 3.071570766417166e-07
 238880.0 1.297466927806568e-08
 238880.5 3.761090632994918e-06
 238881.0 3.033123150385654e-09
