 238850.5 0.0006555476786445913
 238851.0 0.0002630496863805232
 238851.5 8.061849784968267e-09
 238852.0 4.965071714879699e-09
 238852.5 2.97690380679505e-09
 238853.0 1.737608876228869e-09
 238853.5 9.873851736230677e-10
 238854.0 5.462205410200482e-10
 238854.5 2.94168189807209e-10
 238855.0 1.542300176460287e-10
 238855.5 7.872046070556138e-11
 238856.0 3.911561352598625e-11
 238856.5 1.892154488647435e-11
 238857.0 8.91056672891466e-12
 238857.5 4.085010107957032e-12
 238858.0 1.823236006615048e-12
 238858.5 7.922829059481273e-13
 238859.0 3.352179644977582e-13
 238859.5 1.380145997487148e-13
 238860.0 5.520583989948591e-14
 238860.5 2.148281552649678e-14
 238861.0 8.104628079763643e-15
 238861.5 2.969846590872294e-15
 238862.0 1.1518563880486e-15
 238862.5 4.996003610813204e-16
 238863.0 1.665334536937735e-16
 238863.5 0.0
 238864.0 0.0
 238864.5 0.0
 238865.0 0.0
 238865.5 0.0
 238866.0 0.0
 238866.5 0.0
 238867.0 0.0
 238867.5 0.0
 238868.0 0.0
 238868.5 0.0
 238869.0 0.0
 238869.5 0.0
 238870.0 0.0
 238870.5 0.0
 238871.0 0.0
 238871.5 0.0
 238872.0 0.0
 238872.5 0.0
 238873.0 0.0
 238873.5 0.0
 238874.0 0.0
 238874.5 0.0
 238875.0 0.0
 238875.5 0.0
 238876.0 0.0
 238876.5 0.0
 238877.0 0.0
 238877.5 0.0
 238878.0 0.0
 238878.5 0.0
 238879.0 0.0
 238879.5 0.0
 238880.0 0.0
 238880.5 0.0
 238881.0 0.0
 238881.5 0.0
 238882.0 0.0
 238882.5 0.0
 238883.0 0.0
 238883.5 0.0
 238884.0 0.0
 238884.5 0.0
 238885.0 0.0
 238885.5 0.0
 238886.0 0.0
 238886.5 0.0
 238887.0 0.0
 238887.5 0.0
 238888.0 0.0
 238888.5 0.0
 238889.0 0.0
 238889.5 0.0
 238890.0 0.0
 238890.5 0.0
 238891.0 1.942890293094024e-16
 238891.5 7.494005416219807e-16
 238892.0 2.05391259555654e-15
 238892.5 5.800915303666443e-15
 238893.0 1.627864509856636e-14
 238893.5 4.431177647035156e-14
 238894.0 1.172395514004165e-13
 238894.5 3.017586180931175e-13
 238895.0 7.57227613945588e-13
 238895.5 1.849881359206051e-12
 238896.0 4.398842401442948e-12
 238896.5 1.018328477098152e-11
 238897.0 2.29508217985952e-11
 238897.5 5.035702410616238e-11
 238898.0 1.075648181636524e-10
 238898.5 2.236814622413874e-10
 238899.0 4.528350888710619e-10
 238899.5 8.924857242131878e-10
 238900.0 1.712435054868067e-09
 238900.5 3.19874242371565e-09
 238901.0 5.816976539341212e-09
 238901.5 1.029837688737434e-08
 238902.0 1.774983166002997e-08
 238902.5 2.978339598558311e-08
 238903.0 4.865295433198469e-08
 238903.5 7.737483370684473e-08
 238904.0 1.197970756483535e-07
 238904.5 1.805714637537204e-07
 238905.0 2.649774096530333e-07
 238905.5 3.785522257743201e-07
 238906.0 5.265023893114007e-07
 238906.5 7.129069013872558e-07
 238907.0 9.397742840172585e-07
 238907.5 1.20607283758678e-06
 238908.0 1.506949967339244e-06
 238908.5 1.834160336985913e-06
 238909.0 2.186195131287372e-06
 238909.5 2.633534560064765e-06
 238910.0 3.534899926202484e-06
 238910.5 5.741806021697382e-06
 238911.0 9.85169082640125e-06
 238911.5 1.432972015033562e-05
 238912.0 1.616384091807088e-05
 238912.5 1.278016178293817e-05
 238913.0 8.08084298792311e-06
 238913.5 4.675680679203098e-06
 238914.0 3.090532061711393e-06
 238914.5 2.437733146093413e-06
 238915.0 2.046727789556391e-06
 238915.5 1.705906505139465e-06
 238916.0 1.387771731600762e-06
 238916.5 1.099343194380098e-06
 238917.0 8.478371110870464e-07
 238917.5 6.365758639242936e-07
 238918.0 4.653139207555501e-07
 238918.5 3.311309115794359e-07
 238919.0 2.294092128762859e-07
 238919.5 1.547316152150646e-07
 238920.0 1.016023929989451e-07
 238920.5 6.495088346325506e-08
 238921.0 4.042238987977953e-08
 238921.5 2.449143532423648e-08
 238922.0 1.444645615633622e-08
 238922.5 8.295885103870582e-09
 238923.0 4.637862885403798e-09
 238923.5 2.524214795518454e-09
 238924.0 1.337480126650803e-09
 238924.5 6.899226606682518e-10
 238925.0 3.464694225963072e-10
 238925.5 1.693870460561797e-10
 238926.0 8.062049638990487e-11
 238926.5 3.735593778753099e-11
 238927.0 1.685093731218501e-11
 238927.5 7.40001115939748e-12
 238928.0 3.163622142032807e-12
 238928.5 1.316724507205436e-12
 238929.0 5.335593078470424e-13
 238929.5 2.105260410445453e-13
 238930.0 8.076872504148014e-14
 238930.5 3.010092175514956e-14
 238931.0 1.083855227790309e-14
 238931.5 3.733124920302089e-15
 238932.0 1.304512053934559e-15
 238932.5 5.689893001203927e-16
 238933.0 1.942890293094024e-16
 238933.5 0.0
 238934.0 0.0
 238934.5 0.0
 238935.0 0.0
 238935.5 0.0
 238936.0 0.0
 238936.5 0.0
 238937.0 0.0
 238937.5 0.0
 238938.0 0.0
