 238850.5 0.002824291641174856
 238851.0 0.00113474428855978
 238851.5 1.85480155022455e-06
 238852.0 1.142898399683623e-06
 238852.5 6.856119167814034e-07
 238853.0 4.004139054908373e-07
 238853.5 2.276666856149134e-07
 238854.0 1.260227108224043e-07
 238854.5 6.791357370916629e-08
 238855.0 3.56305234899823e-08
 238855.5 1.819889738907676e-08
 238856.0 9.049499871682798e-09
 238856.5 4.380866877595757e-09
 238857.0 2.06467121177667e-09
 238857.5 9.473195561326975e-10
 238858.0 4.231515277064446e-10
 238858.5 1.840129021379866e-10
 238859.0 7.790298961474207e-11
 238859.5 3.210803845021815e-11
 238860.0 1.288313900005278e-11
 238860.5 5.032446681596525e-12
 238861.0 1.913746938697614e-12
 238861.5 7.085720898913905e-13
 238862.0 2.55503951329672e-13
 238862.5 8.96643870262892e-14
 238863.0 3.05311331771918e-14
 238863.5 1.0172418463128e-14
 238864.0 3.316791286067655e-15
 238864.5 9.43689570931383e-16
 238865.0 2.359223927328458e-16
 238865.5 0.0
 238866.0 0.0
 238866.5 0.0
 238867.0 0.0
 238867.5 0.0
 238868.0 0.0
 238868.5 0.0
 238869.0 0.0
 238869.5 0.0
 238870.0 0.0
 238870.5 0.0
 238871.0 0.0
 238871.5 0.0
 238872.0 0.0
 238872.5 0.0
 238873.0 0.0
 238873.5 0.0
 238874.0 0.0
 238874.5 0.0
 238875.0 0.0
 238875.5 0.0
 238876.0 0.0
 238876.5 0.0
 238877.0 0.0
 238877.5 0.0
 238878.0 0.0
 238878.5 0.0
 238879.0 0.0
 238879.5 0.0
 238880.0 0.0
 238880.5 0.0
 238881.0 0.0
 238881.5 0.0
 238882.0 0.0
 238882.5 0.0
 238883.0 0.0
 238883.5 0.0
 238884.0 0.0
 238884.5 0.0
 238885.0 0.0
 238885.5 0.0
 238886.0 0.0
 238886.5 0.0
 238887.0 0.0
 238887.5 0.0
 238888.0 0.0
 238888.5 0.0
 238889.0 0.0
 238889.5 2.636779683484747e-16
 238890.0 1.346145417358002e-15
 238890.5 4.551914400963142e-15
 238891.0 1.390554338343009e-14
 238891.5 4.168887457467463e-14
 238892.0 1.226796442210798e-13
 238892.5 3.515243651719402e-13
 238893.0 9.810485757100196e-13
 238893.5 2.665104248400496e-12
 238894.0 7.048750472193888e-12
 238894.5 1.814967620639152e-11
 238895.0 4.549674526010961e-11
 238895.5 1.110318365027396e-10
 238896.0 2.637990520470979e-10
 238896.5 6.101809058023377e-10
 238897.0 1.37405413436209e-09
 238897.5 3.012378124722659e-09
 238898.0 6.429487275916301e-09
 238898.5 1.335995797324685e-08
 238899.0 2.702691019595971e-08
 238899.5 5.322931824480737e-08
 238900.0 1.020632095366514e-07
 238900.5 1.905249954053945e-07
 238901.0 3.462579111490616e-07
 238901.5 6.126508232257022e-07
 238902.0 1.055340136141281e-06
 238902.5 1.769858431435734e-06
 238903.0 2.889693245300418e-06
 238903.5 4.593382087803022e-06
 238904.0 7.108557352045186e-06
 238904.5 1.071023227164347e-05
 238905.0 1.571033503836028e-05
 238905.5 2.243588895070592e-05
 238906.0 3.119496740297545e-05
 238906.5 4.223527935819094e-05
 238907.0 5.572130629506733e-05
 238907.5 7.182684647852322e-05
 238908.0 9.121254738342355e-05
 238908.5 0.0001163590518400703
 238909.0 0.0001538941720835296
 238909.5 0.0002161687655455186
 238910.0 0.0003173733991645028
 238910.5 0.0004603074994924405
 238911.0 0.0006200889491014411
 238911.5 0.0007435922252538307
 238912.0 0.0007859855126364501
 238912.5 0.000704347658766119
 238913.0 0.0005596947851697204
 238913.5 0.0004013278872715687
 238914.0 0.0002732645807547868
 238914.5 0.0001883546711668321
 238915.0 0.0001373475645370797
 238915.5 0.0001057192044287281
 238916.0 8.328472819968402e-05
 238916.5 6.531022211260507e-05
 238917.0 5.024432869291107e-05
 238917.5 3.771300640846575e-05
 238918.0 2.757274910336616e-05
 238918.5 1.962819144041283e-05
 238919.0 1.360368945046986e-05
 238919.5 9.179164989533972e-06
 238920.0 6.030016366467827e-06
 238920.5 3.856578257466214e-06
 238921.0 2.40134026859018e-06
 238921.5 1.455702724972863e-06
 238922.0 8.591295103388408e-07
 238922.5 4.936407693584277e-07
 238923.0 2.761399961193067e-07
 238923.5 1.503879245023931e-07
 238924.0 7.973727687848875e-08
 238924.5 4.115987302377722e-08
 238925.0 2.068474795613451e-08
 238925.5 1.012020678370362e-08
 238926.0 4.820486107504074e-09
 238926.5 2.235393217753234e-09
 238927.0 1.009201833213069e-09
 238927.5 4.43570277730565e-10
 238928.0 1.89804436057095e-10
 238928.5 7.90694731911401e-11
 238929.0 3.20678206211511e-11
 238929.5 1.266173277336691e-11
 238930.0 4.867162228805455e-12
 238930.5 1.821334749685377e-12
 238931.0 6.634276461525701e-13
 238931.5 2.352146255546472e-13
 238932.0 8.124056982694583e-14
 238932.5 2.726985304235541e-14
 238933.0 8.826273045769994e-15
 238933.5 2.942091015256665e-15
 238934.0 1.082467449009528e-15
 238934.5 2.775557561562891e-16
 238935.0 0.0
 238935.5 0.0
 238936.0 0.0
 238936.5 0.0
 238937.0 0.0
 238937.5 0.0
 238938.0 0.0
 238938.5 0.0
 238939.0 0.0
 238939.5 0.0
 238940.0 0.0
 238940.5 0.0
 238941.0 0.0
 238941.5 0.0
 238942.0 0.0
 238942.5 0.0
 238943.0 0.0
 238943.5 0.0
 238944.0 0.0
 238944.5 0.0
 238945.0 0.0
 238945.5 0.0
 238946.0 0.0
 238946.5 0.0
 238947.0 0.0
 238947.5 0.0
 238948.0 0.0
 238948.5 0.0
 238949.0 3.469446951953614e-16
 238949.5 1.77635683940025e-15
 238950.0 5.689893001203927e-15
 238950.5 1.740274591099933e-14
 238951.0 5.395683899678261e-14
 238951.5 1.633138069223605e-13
 238952.0 4.796302244258754e-13
 238952.5 1.370750735141257e-12
 238953.0 3.815808780061047e-12
 238953.5 1.03421993191688e-11
 238954.0 2.728925418971073e-11
 238954.5 7.010152180964013e-11
 238955.0 1.753172051977003e-10
 238955.5 4.268589509637266e-10
 238956.0 1.01183224299195e-09
 238956.5 2.335057980307198e-09
 238957.0 5.246293274807634e-09
 238957.5 1.147555950264945e-08
 238958.0 2.443780869332279e-08
 238958.5 5.066621011629024e-08
 238959.0 1.022687602242334e-07
 238959.5 2.009724887896969e-07
 238960.0 3.845031460170123e-07
 238960.5 7.161985755010924e-07
 238961.0 1.298786775905114e-06
 238961.5 2.29305078122688e-06
 238962.0 3.941499116255631e-06
 238962.5 6.596015286672308e-06
 238963.0 1.074669241842019e-05
 238963.5 1.704674206157164e-05
 238964.0 2.632581341116547e-05
 238964.5 3.95818852887142e-05
 238965.0 5.794100892969611e-05
 238965.5 8.257582404563868e-05
 238966.0 0.0001145805320722781
 238966.5 0.000154822526470158
 238967.0 0.0002038738612447771
 238967.5 0.0002624006636933324
 238968.0 0.0003330358614041518
 238968.5 0.0004254400249282669
 238969.0 0.0005647847261558703
 238969.5 0.0007966666636361058
 238970.0 0.001171029559016074
 238970.5 0.001692566789424615
 238971.0 0.002263800829771845
 238971.5 0.002689683661945649
 238972.0 0.002814533180202111
 238972.5 0.002498070807270492
 238973.0 0.001968721181554195
 238973.5 0.001404081072634636
 238974.0 0.0009549784246982718
 238974.5 0.0006602370078173658
 238975.0 0.0004835569929259736
 238975.5 0.0003732261184111602
 238976.0 0.0002941675495622548
 238976.5 0.0002304707008132512
 238977.0 0.0001770415766095129
 238977.5 0.0001326648129650054
 238978.0 9.68289280730561e-05
 238978.5 6.881241924325265e-05
 238979.0 4.761124707972075e-05
 238979.5 3.207213447523061e-05
 238980.0 2.103394242634893e-05
 238980.5 1.343035637287049e-05
 238981.0 8.34887592481015e-06
 238981.5 5.052910953651235e-06
 238982.0 2.977336877707515e-06
 238982.5 1.707994634350674e-06
 238983.0 9.53930413272186e-07
 238983.5 5.187021012154069e-07
 238984.0 2.745932562719933e-07
 238984.5 1.415245176883406e-07
 238985.0 7.101381545304708e-08
 238985.5 3.469147193124744e-08
 238986.0 1.649949606108425e-08
 238986.5 7.639871429931944e-09
 238987.0 3.444039664568521e-09
 238987.5 1.511528124886752e-09
 238988.0 6.458468621017843e-10
 238988.5 2.686628558512538e-10
 238989.0 1.088052703490661e-10
 238989.5 4.289975319426986e-11
 238990.0 1.646721647929894e-11
 238990.5 6.153980103285051e-12
 238991.0 2.239000651549361e-12
 238991.5 7.930739398531728e-13
 238992.0 2.736977311457167e-13
 238992.5 9.194034422677078e-14
 238993.0 3.017031069418863e-14
 238993.5 9.58955137519979e-15
 238994.0 2.831068712794149e-15
 238994.5 1.068589661201713e-15
 238995.0 3.608224830031759e-16
 238995.5 0.0
 238996.0 0.0
 238996.5 0.0
 238997.0 0.0
 238997.5 0.0
 238998.0 0.0
 238998.5 0.0
 238999.0 0.0
 238999.5 0.0
 239000.0 6.245004513516506e-16
 239000.5 2.192690473634684e-15
 239001.0 6.883382752675971e-15
 239001.5 2.184363800949995e-14
 239002.0 6.70991040507829e-14
 239002.5 2.000899446130688e-13
